737376.572916667,9.49,253.75,0
737376.576388889,8.61,246.38,0
737376.579861111,8.61,246.6,0
737376.583333333,8.63,247.47,0
737376.586805556,8.29,242.36,0
737376.694444444,11.56,244.58,212.51
737376.697916667,11.75,253.89,382.95
737376.701388889,12.04,256.25,752.86
737376.704861111,11.94,259.78,539.37
737376.708333333,11.84,261.06,474.26
737376.711805556,12.15,261.09,751.01
737376.715277778,12.21,256.95,790.49
737376.71875,11.76,254.81,609.04
737376.722222222,11.87,257.47,425.11
737376.725694444,11.58,262.62,328.94
737376.729166667,11.48,260.15,208.82
737376.732638889,11.57,259.98,330.01
737376.736111111,11.37,261.43,198.13
737376.739583333,11.32,260.26,226.76
737376.743055556,11.54,255.97,297.82
737376.746527778,11.23,254.18,108.79
737376.857638889,9.94,238.55,0
737376.881944444,9.94,193.96,0
737376.885416667,9.99,201.79,0
737376.888888889,9.81,196.46,0
737376.892361111,9.66,202.57,0
737376.895833333,9.45,207.75,0
737376.899305556,9.76,182.28,0
737377.003472222,11.14,168.12,107.75
737377.041666667,11.51,159.65,137.11
737377.045138889,11.55,159.07,193.22
737377.048611111,11.65,156.93,314.38
737377.052083333,11.86,154.99,454.31
737377.055555556,11.85,157.92,258.61
737377.059027778,11.8,157.6,450.83
737377.0625,11.89,157.2,561.51
737377.065972222,11.82,157.75,492.91
737377.069444444,11.79,158.52,498.3
737377.072916667,11.58,158.61,286.74
737377.076388889,11.42,160.38,105.53
737377.079861111,11.39,159.94,238.88
737377.083333333,11.48,158.54,167.85
737377.086805556,11.17,156.46,239.33
737377.090277778,11.39,158.16,251.56
737377.09375,11.34,156.41,168.49
737377.097222222,11.5,159.89,161.25
737377.100694444,11.58,159.05,150.36
737377.111111111,11.48,159.5,124.24
737377.114583333,11.72,158.48,230.94
737377.118055556,11.45,159.44,119.53
737377.128472222,11.48,162.32,200.48
737377.131944444,12.18,158.78,514.27
737377.135416667,12.14,158.3,505.03
737377.138888889,11.85,160.31,304.04
737377.142361111,11.53,162.08,195.65
737377.145833333,11.49,169.35,232.56
737377.149305556,11.72,166.35,480.59
737377.152777778,11.7,166.13,432.44
737377.15625,11.64,167.69,359.41
737377.159722222,11.93,160.54,441.83
737377.163194444,11.71,164.31,416.1
737377.166666667,11.42,162.29,108.72
737377.170138889,11.67,157.77,202.73
737377.208333333,9.86,172.28,0
737377.21875,11.03,168.71,159.27
737377.222222222,11.29,169.06,134.05
737377.225694444,11.29,162.73,143.14
737377.53125,9.96,184.78,0
737377.576388889,11.1,168.65,161.86
737377.579861111,10.96,169.87,102.84
737377.583333333,11.18,170.77,123.79
737377.6875,9.7,215.09,0
737377.690972222,9.71,196.72,0
737377.697916667,9.93,197.39,0
737377.701388889,10,193,0
737377.708333333,9.97,213.89,0
737377.711805556,9.74,232.67,0
737377.715277778,9.5,234.62,0
737377.71875,9.21,258.8,0
737377.722222222,9.28,285.83,0
737377.725694444,9.36,295,0
737377.729166667,9.54,261.23,0
737377.732638889,9.81,254.85,0
737377.909722222,9.94,268.84,0
737377.930555556,10,217.49,0
737378.027777778,11.48,235.96,162.47
737378.034722222,11.37,244.49,147.94
737378.038194444,11.88,236.97,378.09
737378.041666667,11.71,233.78,393.37
737378.045138889,12.12,233.42,688.21
737378.048611111,12.09,236.33,617.48
737378.052083333,12.2,231.23,717.44
737378.055555556,12.1,228.27,684.24
737378.059027778,12.01,229.32,575.33
737378.0625,11.92,231.13,422.54
737378.065972222,11.98,234.66,552.22
737378.069444444,11.75,242.99,438.85
737378.072916667,12.32,250.45,652.03
737378.076388889,12.48,257.41,867.1
737378.079861111,12.21,256.39,776.61
737378.083333333,11.52,240.05,187.54
737378.104166667,11.99,227.6,582.19
737378.107638889,11.42,219.85,148.65
737378.111111111,11.35,217.93,267.65
737378.114583333,11.62,220.81,365.65
737378.118055556,11.57,220.69,371.35
737378.121527778,11.35,216.16,301.35
737378.125,11.69,218.17,428.19
737378.128472222,12.01,213.06,546.9
737378.131944444,11.97,214.05,537.69
737378.135416667,12.02,211.33,775.98
737378.138888889,12.24,210.16,994.33
737378.142361111,12.37,208.81,1147.45
737378.145833333,12.32,209.05,1056.28
737378.149305556,12.4,208.58,1034.04
737378.152777778,12.16,209.79,792.86
737378.15625,11.98,212.6,564.93
737378.159722222,11.69,214.69,489.64
737378.163194444,11.57,214.51,350.43
737378.166666667,11.69,215.97,468.79
737378.170138889,11.64,217.63,530.34
737378.173611111,11.75,219.94,715.76
737378.177083333,11.83,220.41,709.53
737378.180555556,11.92,220.01,821.3
737378.184027778,11.61,216.9,511.23
737378.1875,11.55,216.46,419.65
737378.190972222,11.85,214.62,643.86
737378.194444444,11.86,213.67,631.47
737378.197916667,11.74,214.73,478.06
737378.201388889,11.62,214.43,345.67
737378.204861111,11.52,214.08,366.05
737378.208333333,11.69,214.35,477.4
737378.211805556,12.03,211.24,825.94
737378.215277778,11.95,213.18,818.74
737378.21875,11.91,214.52,620.72
737378.222222222,12.12,211.36,1000.86
737378.225694444,12.15,213.7,907.03
737378.229166667,11.88,213.99,666.77
737378.232638889,12.18,211.7,885.74
737378.236111111,11.93,212.23,599.67
737378.239583333,12.03,209.35,737.82
737378.243055556,11.18,201.35,337.4
737378.246527778,11.57,200.61,498.56
737378.25,11.6,202.1,487.45
737378.253472222,11.42,204.51,311.3
737378.256944444,11.24,205.3,232.82
737378.260416667,11.26,204.98,426.78
737378.263888889,11.49,201.41,522.77
737378.267361111,11.77,200.08,722.89
737378.270833333,11.83,203.31,669.3
737378.274305556,11.82,203.35,565.85
737378.277777778,11.45,203.29,398.05
737378.28125,11.46,202.91,443.83
737378.284722222,11.32,208.32,407.18
737378.288194444,11.49,211.02,408.28
737378.291666667,11.42,211.5,283.02
737378.295138889,11.25,207.58,302.72
737378.298611111,10.72,205.43,116.95
737378.305555556,11.05,200.54,101.81
737378.378472222,11.11,188.78,190.68
737378.513888889,11.27,154.33,102.53
737378.538194444,9.65,190.78,0
737378.725694444,11.46,194.27,263.54
737378.729166667,11.6,200.41,398.63
737378.732638889,11.52,199.72,363.19
737378.736111111,11.02,195.35,124.52
737378.739583333,11.04,201.53,137.38
737378.743055556,11.19,201.68,256.5
737378.746527778,11.64,198.39,460.08
737378.75,11.65,198.43,383.7
737378.753472222,11.72,198.96,532.02
737378.756944444,11.58,201.32,418.81
737378.760416667,11.84,200.38,542.74
737378.763888889,11.72,203.09,530.65
737378.767361111,11.78,206,557.37
737378.770833333,12.03,206.6,857.64
737378.774305556,11.78,203.22,599.97
737378.777777778,11.66,204.77,451.49
737378.78125,12.12,207.39,839.7
737378.784722222,12.03,207.55,870.77
737378.788194444,11.76,203.77,642.13
737378.791666667,12.09,205.69,993
737378.795138889,11.9,200.86,863.36
737378.798611111,12.24,204.83,919.92
737378.802083333,11.96,203.25,729.6
737378.805555556,11.66,205.29,602.21
737378.809027778,11.46,203.16,519.75
737378.8125,11.44,202.75,404.58
737378.815972222,11.8,200.03,607.79
737378.819444444,12.09,197.84,829.82
737378.822916667,12.19,199.91,837.12
737378.826388889,12.01,203.75,642.8
737378.829861111,11.79,205.66,602.64
737378.833333333,11.91,204.24,721.68
737378.836805556,11.9,202.26,685.09
737378.840277778,11.77,199.43,526.49
737378.84375,11.99,199.76,727.77
737378.847222222,12.03,199.63,755.09
737378.850694444,11.65,188.59,360.07
737378.854166667,11.83,196.56,527.8
737378.857638889,12.01,198.3,669.91
737378.861111111,11.82,200.54,507.1
737378.864583333,11.46,189.99,389.7
737378.868055556,11.45,192.79,344.07
737378.871527778,11.43,193.14,340.07
737378.875,11.51,186.03,341.45
737378.878472222,11.79,188.53,683.9
737378.881944444,11.81,189.33,804.14
737378.885416667,11.72,188.47,753.91
737378.888888889,11.93,190.98,908.45
737378.892361111,11.74,189.29,785.48
737378.895833333,11.69,190.42,680.03
737378.899305556,11.59,188.76,563.38
737378.902777778,11.6,187.76,565.85
737378.90625,11.47,187.74,417
737378.909722222,11.35,186.4,281.18
737378.913194444,11.14,187.27,156.88
737378.916666667,11.13,190.06,218.37
737378.920138889,11.05,190.33,167.01
737378.923611111,11,190.63,183.65
737378.927083333,11.29,190.67,322.3
737378.930555556,11.34,190.02,520.37
737378.934027778,11.53,190.45,503.84
737378.9375,11.49,190.05,435.57
737378.940972222,11.44,190.67,383.71
737378.944444444,11.49,190.17,416.49
737378.947916667,11.39,189.41,351.89
737378.951388889,11.11,189.04,249.25
737378.954861111,11.03,186.71,147.83
737379.006944444,11.83,158.69,188.81
737379.010416667,11.76,159.57,243.98
737379.013888889,11.9,160.33,365.99
737379.017361111,11.77,158.76,363.95
737379.020833333,11.94,157.74,396.99
737379.024305556,11.38,162.25,222.12
737379.027777778,11.26,161.5,187.61
737379.03125,11.46,161.5,164.91
737379.041666667,11.08,170.43,147.57
737379.048611111,11.06,171.62,110.8
737379.059027778,11.08,176.11,107.62
737379.065972222,11.05,174.99,118.38
737379.076388889,11.29,174.7,191.78
737379.079861111,11.3,176.38,103.52
737379.111111111,11.18,184.25,137.43
737379.118055556,10.99,189.85,134.82
737379.131944444,11.34,196.81,179.94
737379.135416667,11.46,201.11,280.17
737379.138888889,11.26,202.14,165.3
737379.142361111,11.08,209.2,106.81
737379.145833333,11.13,214.08,160.1
737379.152777778,11.18,216.95,162.3
737379.15625,11.28,216.28,209.81
737379.159722222,11.2,217.48,191.74
737379.163194444,11.27,214.06,187.11
737379.166666667,11.6,217.32,504.41
737379.170138889,10.91,220.48,138.98
737379.173611111,11.27,215.77,265.05
737379.177083333,11.23,216.58,265.26
737379.180555556,11.2,217.95,176.53
737379.184027778,11.22,223.32,249.33
737379.194444444,11.49,229.73,335.29
737379.197916667,11.7,226.78,358.1
737379.201388889,11.21,226.2,247.48
737379.204861111,11.3,223.74,211.06
737379.211805556,11.26,219.34,191.83
737379.215277778,11.14,220.32,147.5
737379.21875,11.2,217.21,189.19
737379.222222222,11.06,217.64,142.09
737379.225694444,11.25,216.61,227.85
737379.229166667,11.13,216.33,146.21
737379.232638889,11.56,210.53,351.12
737379.236111111,11.62,207.33,312.49
737379.239583333,11.34,204.94,167.23
737379.243055556,11.17,202.53,265.01
737379.246527778,11.55,200.95,348.81
737379.25,11.71,207.39,466.75
737379.253472222,11.82,205.06,583.48
737379.256944444,11.8,208.47,786.08
737379.260416667,11.79,210.25,995.77
737379.263888889,12.11,218.63,932.36
737379.267361111,11.21,218.96,309.48
737379.270833333,11.83,224.04,541.43
737379.274305556,11.08,221.49,179.12
737379.277777778,11.22,225.13,236.89
737379.28125,11.52,224.42,338.86
737379.284722222,11.24,221.55,158.76
737379.288194444,11.07,216.64,145.14
737379.291666667,11.37,225.25,322.67
737379.295138889,11.12,229.79,203.73
737379.298611111,11.19,230.05,218.09
737379.302083333,11.6,233.78,418.88
737379.305555556,11.74,231.15,414.43
737379.309027778,11.72,234.82,396.67
737379.3125,11.19,250.48,174.79
737379.315972222,11.39,247.56,128.58
737379.319444444,11.4,252.47,134.86
737379.322916667,11.81,249.75,281.9
737379.326388889,11.62,247.67,287.3
737379.329861111,12.3,242.32,858.72
737379.333333333,12.21,244.07,679.29
737379.336805556,12.21,243.35,715.57
737379.340277778,12.11,244.4,599.5
737379.34375,11.96,249.22,396.94
737379.347222222,12.09,250.13,407.3
737379.350694444,11.63,250.97,254.69
737379.378472222,11.31,213.76,141.27
737379.381944444,11.24,222.63,187.38
737379.385416667,11.35,224.38,238.06
737379.388888889,11.17,229.65,113.97
737379.392361111,11.57,230,278.63
737379.395833333,11.69,230.63,283.1
737379.399305556,11.82,228.83,385.65
737379.402777778,11.65,236.31,379.42
737379.40625,11.39,234.55,193.66
737379.409722222,11.15,235.27,132.27
737379.413194444,11.15,236.95,110.82
737379.416666667,11.16,232.93,134.33
737379.427083333,11.31,260.73,111.22
737379.430555556,11.52,268.47,272.94
737379.434027778,11.65,274.94,348.89
737379.4375,11.7,272.55,660.35
737379.440972222,11.25,263.86,113.88
737379.444444444,11.59,264.79,350.96
737379.447916667,12.16,268,674.88
737379.451388889,11.71,266.08,427.36
737379.454861111,11.97,263.19,616.54
737379.458333333,11.61,251.14,160.59
737379.461805556,11.68,252.48,269.85
737379.465277778,11.47,249.96,215.48
737379.46875,11.85,247.95,358.94
737379.472222222,11.22,246.37,158.99
737379.475694444,11.63,247.81,274.79
737379.479166667,11.77,249.79,303.9
737379.482638889,11.78,252.14,338.5
737379.486111111,11.95,251.27,452.25
737379.489583333,12.04,249.97,581.23
737379.493055556,12.11,249.56,342.46
737379.496527778,11.77,249.72,318.64
737379.5,11.81,248.68,283.64
737379.503472222,12.34,252.45,876.27
737379.506944444,12.6,251.29,1008.05
737379.510416667,11.79,241.03,226.12
737379.517361111,12.03,254.14,578.59
737379.520833333,13.12,251.86,1408.08
737379.524305556,13.07,251.6,1118.97
737379.527777778,12.7,256.59,1301.61
737379.53125,12.81,259.37,1146.74
737379.534722222,13.04,259.23,1782.8
737379.538194444,12.71,259.34,1375.33
737379.541666667,12.61,264.33,1104.92
737379.545138889,12.43,263.51,889.52
737379.548611111,12.68,257.73,1361.84
737379.552083333,12.47,251.26,835.61
737379.555555556,12.37,246.51,576.52
737379.559027778,11.97,246.91,414.56
737379.5625,12.04,246.77,278.32
737379.565972222,11.54,234.12,235.66
737379.586805556,11.41,256.35,178.42
737379.590277778,11.66,257.6,256.8
737379.59375,11.79,265.85,321.96
737379.597222222,11.68,270.46,315.89
737379.600694444,11.41,273.62,176.58
737379.607638889,11.18,272.62,150.59
737379.614583333,11.29,267.82,166.03
737379.618055556,11.25,267.56,217.89
737379.621527778,11.04,272.87,111.51
737379.625,10.9,271.82,132.7
737379.638888889,11.21,275.07,154.07
737379.642361111,11.5,278.48,218.78
737379.645833333,11.19,275.58,264.3
737379.649305556,11.21,266.71,165.2
737379.65625,11.1,260.57,159.74
737379.659722222,11.44,254.43,142.24
737379.663194444,11.46,250.61,187.97
737379.666666667,11.47,253.28,124.93
737379.670138889,11.39,255.69,132.06
737379.673611111,11.34,244.48,181.5
737379.729166667,11.3,174.41,158.95
737379.732638889,11.45,172.68,224.25
737379.736111111,11.39,171.61,249.41
737379.739583333,11.43,172.38,313.89
737379.743055556,11.42,170.99,281.83
737379.746527778,11.53,172.3,437.36
737379.75,11.77,168.25,772.52
737379.753472222,11.84,168.01,579.26
737379.756944444,11.93,166.33,612.28
737379.760416667,12.29,164.75,789.68
737379.763888889,12.18,165.67,751.26
737379.767361111,12.3,164.93,883.79
737379.770833333,12.41,164.57,1177.86
737379.774305556,12.51,165.28,1465.05
737379.777777778,12.64,164.03,1198.61
737379.78125,12.58,161,863.59
737379.784722222,12.73,160.1,991.62
737379.788194444,12.9,158.39,1023.74
737379.791666667,12.94,158.15,1223.41
737379.795138889,13.16,157.96,1425.4
737379.798611111,12.83,156.87,1725.73
737379.802083333,12.27,154.12,1389.93
737379.805555556,11.85,155.86,950.07
737379.809027778,11.48,152.28,641.7
737379.8125,12.66,150.63,2011.4
737379.815972222,12.69,150.04,1903.39
737379.819444444,13.12,149.34,1945.64
737379.822916667,12.94,151.24,1972.82
737379.826388889,12.86,152.04,1615.47
737379.829861111,12.37,150.79,1507.38
737379.833333333,12.12,151.49,1139.72
737379.836805556,12.16,153.83,1062.58
737379.840277778,12.04,152.65,716.31
737379.84375,11.93,149.77,783.41
737379.847222222,11.92,147.69,826.4
737379.850694444,12.67,151.88,1578.79
737379.854166667,12.8,152.66,1754.38
737379.857638889,13.14,153.7,1729.78
737379.861111111,13.12,153.99,1802.44
737379.864583333,13.09,155.24,1605.66
737379.868055556,12.78,157.46,874.08
737379.871527778,12.69,156.74,791.18
737379.875,12.58,157.58,625.86
737379.878472222,12.39,157.18,647.77
737379.881944444,12.1,156.7,661.34
737379.885416667,11.84,158,452.94
737379.888888889,12.1,158.66,627.83
737379.892361111,11.96,160.76,570.04
737379.895833333,11.48,165.22,270.21
737379.899305556,11.42,163.95,297.31
737379.902777778,11.68,163.11,356.5
737379.90625,11.26,167.24,323.26
737379.909722222,11.58,164.16,239.77
737379.913194444,11.6,164.27,210.24
737379.916666667,11.31,163.39,229.56
737379.920138889,11.12,166.57,298.19
737379.923611111,11.47,166.09,498.98
737379.927083333,11.25,167.57,377.71
737379.930555556,11.01,170.19,234.35
737379.934027778,11.24,174.86,292
737379.9375,11.38,176.02,302.82
737379.940972222,11.46,175.1,256.26
737379.944444444,11.12,176.15,183.16
737379.947916667,11.01,180.22,124.73
737379.951388889,11.1,179.47,129.16
737379.954861111,10.63,194.68,156.19
737379.961805556,11.95,263.91,590.18
737379.965277778,11.62,290.07,169.4
737379.972222222,11.48,293.37,125.34
737379.975694444,11.63,290.99,294.49
737379.982638889,11.48,294.61,147.37
737380.024305556,9.94,313.64,0.46
737380.03125,9.71,309.68,0
737380.034722222,9.17,306.72,0
737380.038194444,8.87,230.29,0
737380.041666667,8.88,243.73,0
737380.045138889,9.27,265.29,0
737380.048611111,9.41,260.25,0
737380.052083333,9.49,252.38,0
737380.055555556,9.36,241.94,0
737380.059027778,9.61,251.83,0
737380.0625,9.88,255.1,0
737380.065972222,9.68,229.91,0
737380.069444444,9.73,243.82,0
737380.072916667,9.82,247.46,0
737380.079861111,10,226.25,0
737380.083333333,9.94,233.45,0
737380.204861111,12.05,209.37,525.49
737380.208333333,11.96,216.07,987.59
737380.211805556,12,221.4,841.55
737380.215277778,12.07,225.65,908.95
737380.21875,11.86,232.7,965.74
737380.222222222,12.27,237.92,1261.51
737380.225694444,12.38,247.34,1093.82
737380.229166667,14.72,279.24,3167.68
737380.232638889,14.39,284.72,3181.58
737380.236111111,13.86,283.48,2354.16
737380.239583333,13.1,280.23,1184.84
737380.243055556,12.72,282.69,872.22
737380.246527778,12.48,281.62,607.26
737380.25,11.99,271.65,570.99
737380.253472222,12.72,272.14,1745.88
737380.256944444,13.33,266.7,1908.57
737380.260416667,12.16,265.07,797.67
737380.263888889,13.22,272.26,2006.18
737380.267361111,13.77,275.97,2996.73
737380.270833333,14.88,277.5,3650.23
737380.274305556,15.24,277.12,4226.11
737380.277777778,15.37,276.16,4517.38
737380.28125,15.77,274.63,4707.65
737380.284722222,15.41,275.91,4326.6
737380.288194444,15.14,274.22,4219.64
737380.291666667,14.9,274.04,3949.1
737380.295138889,14.75,273.59,3613.31
737380.298611111,14.75,270.42,3845.19
737380.302083333,15.04,269.94,4394.44
737380.305555556,14.8,271.87,4318.6
737380.309027778,15.11,275.55,4029.3
737380.3125,15.16,273.62,4313.04
737380.315972222,15.49,274.37,4491.21
737380.319444444,16.03,274.56,4643.54
737380.322916667,16.12,273.79,4798.04
737380.326388889,15.94,273.09,4588.06
737380.329861111,15.3,271.59,4629.83
737380.333333333,16.1,268.26,4754.21
737380.336805556,16.97,267.14,4449.12
737380.340277778,16.57,270.67,4573.12
737380.34375,17.61,274.64,4599.58
737380.347222222,17.94,273.75,4787.33
737380.350694444,17.52,271.39,4502.87
737380.354166667,17.73,269.76,4741.42
737380.357638889,18.02,269.36,4880.31
737380.361111111,18.02,270.48,4895.96
737380.364583333,18.03,270.73,4883.18
737380.368055556,17.42,270.41,4863.03
737380.371527778,17.46,270.59,4925.6
737380.375,17.99,269.61,4848.29
737380.378472222,17.45,268.32,4866.7
737380.381944444,17.97,268.57,4822.05
737380.385416667,17.97,271.23,5021.5
737380.388888889,17.77,269.85,4910.36
737380.392361111,16.07,273.18,5019.8
737380.395833333,16.98,273.35,4910.78
737380.399305556,16.71,274.57,4900.31
737380.402777778,16.59,274.82,4791.9
737380.40625,15.91,275.98,4752.69
737380.409722222,16.51,280.43,4551.11
737380.413194444,15.34,276.45,4623.6
737380.416666667,15.14,275.23,4182.44
737380.420138889,14.77,272.05,3789.7
737380.423611111,15.84,270.01,4712.33
737380.427083333,17.52,270.04,4886.71
737380.430555556,18.85,268.57,4921.14
737380.434027778,18.42,269.3,4760.84
737380.4375,19.44,267.76,4800.67
737380.440972222,18.72,268.37,4669.95
737380.444444444,18.25,268.84,4823
737380.447916667,18.79,268.8,4860.5
737380.451388889,18.1,268.88,4900.5
737380.454861111,19.32,268.33,4829.33
737380.458333333,18.65,267.22,4351.49
737380.461805556,18.44,267.95,4646.61
737380.465277778,18.8,267.03,4740.46
737380.46875,18.49,267.65,4760.66
737380.472222222,18.22,267.09,4738.94
737380.475694444,18.59,267.1,4958.53
737380.479166667,18.37,268.37,4732.93
737380.482638889,17.96,266.89,4577.91
737380.486111111,17.86,267.27,4787.5
737380.489583333,17.75,263.78,4810.38
737380.493055556,16.96,264.81,4395.34
737380.496527778,16.72,265.95,4444.72
737380.5,16.87,265.95,4365.04
737380.503472222,17.03,265.16,4542.21
737380.506944444,16.97,263.7,4587.32
737380.510416667,17.57,262.58,4650.62
737380.513888889,16.99,262.13,4689.75
737380.517361111,16.76,262.7,4580.44
737380.520833333,17.02,262.09,4365.57
737380.524305556,16.42,262.52,4623.07
737380.527777778,15.92,263.35,4458.81
737380.53125,16.02,262.77,4622.53
737380.534722222,15.63,261.94,4442.23
737380.538194444,15.76,262.29,4599.07
737380.541666667,16.33,263.17,4581.19
737380.545138889,16.68,261.65,4640.32
737380.548611111,15.52,264.12,4447.34
737380.552083333,15.63,262.49,4597.54
737380.555555556,15.79,264.63,4400.49
737380.559027778,15.78,266.71,4220.89
737380.5625,16.27,266.79,4543.98
737380.565972222,15.76,266.46,4517.39
737380.569444444,15.69,267.58,4465.61
737380.572916667,15.79,267.98,4528.62
737380.576388889,16.03,267.03,4502.91
737380.579861111,16.15,267.31,4571.7
737380.583333333,15.36,266.17,4109.12
737380.586805556,15.53,266.13,4467.14
737380.590277778,15.1,266.12,4102.45
737380.59375,15.54,266.3,4063.29
737380.597222222,15.29,266.34,4252.09
737380.600694444,15.63,267.15,4224
737380.604166667,14.99,266.66,4254.8
737380.607638889,15.21,268.78,4435.46
737380.611111111,14.48,270.19,3492.41
737380.614583333,14.91,268.6,3845.25
737380.618055556,15.17,268.57,4400.31
737380.621527778,15.21,268.62,4165.54
737380.625,14.99,269.62,4091.32
737380.628472222,15.48,268.54,4405.87
737380.631944444,15.18,268.79,4268.9
737380.635416667,15.6,268.19,4484.35
737380.638888889,15.02,267.89,4077.5
737380.642361111,15.08,267.5,4113.09
737380.645833333,15.06,268.02,4262.04
737380.649305556,15.13,267.49,4143.78
737380.652777778,15.04,266.61,4222.44
737380.65625,14.77,267.53,3839.68
737380.659722222,14.47,268.15,3753.44
737380.663194444,14.51,268.82,3610.03
737380.666666667,14.22,268.43,3356.97
737380.670138889,14.18,267.2,2967.71
737380.673611111,14.82,267.71,3188.15
737380.677083333,14.75,265.88,3242.26
737380.680555556,15.14,266.4,3479.54
737380.684027778,14.79,266.19,3322.17
737380.6875,14.66,266.57,3077.22
737380.690972222,14.72,265.79,2966.42
737380.694444444,15.28,266.61,4062.08
737380.697916667,14.85,267.29,3471.07
737380.701388889,15.08,266.71,3770.9
737380.704861111,15.3,265.68,4007.5
737380.708333333,14.5,266.44,3335.26
737380.711805556,14.84,267.13,3392.57
737380.715277778,14.31,267.95,3262.27
737380.71875,14.39,268.31,3452.13
737380.722222222,14.59,267.97,3703.65
737380.725694444,14.24,268.4,3363.08
737380.729166667,13.96,267.57,2729.87
737380.732638889,14.27,267.95,3246.89
737380.736111111,14.3,267.41,2970.54
737380.739583333,14.38,266.78,2850.94
737380.743055556,14.06,266.19,2615.84
737380.746527778,14.05,266.53,2702.87
737380.75,13.96,267.8,3181.77
737380.753472222,14.41,268.82,3384.23
737380.756944444,13,273.9,1798.92
737380.760416667,13.18,273.21,1973.81
737380.763888889,13.29,273.51,2017.9
737380.767361111,13.23,273.93,1899.67
737380.770833333,13.34,269.83,2155.28
737380.774305556,13.15,270.03,2087.16
737380.777777778,12.93,272.92,1749.21
737380.78125,12.94,270.52,1501.02
737380.784722222,12.92,267.44,1808.82
737380.788194444,13.26,265.92,1939.62
737380.791666667,12.49,261.27,926.28
737380.795138889,12.58,262.27,929.95
737380.798611111,12.19,261.09,724.96
737380.802083333,12.4,261.76,863.8
737380.805555556,12.28,261.4,854.77
737380.809027778,12.33,258.9,897.67
737380.8125,12.6,257.87,1251.09
737380.815972222,12.29,260.59,949.79
737380.819444444,12.38,260.35,1078.08
737380.822916667,12.31,260.75,983.19
737380.826388889,12.43,264.47,878.12
737380.829861111,12.69,264.64,1152.53
737380.833333333,12.48,262.35,1052.84
737380.836805556,12.67,263.05,1208.23
737380.840277778,12.83,261.25,1300.73
737380.84375,12.66,263.72,1115.01
737380.847222222,13.06,266.04,2019.02
737380.850694444,13.17,267.08,2076.62
